ID,Offset,Length,Pad,Text
1850,0x9DA98,187,01,\0\s[20]「くるみ割り人形」\w4ってあるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、\w4「くるみ人形割り」\w4っていうのはどうかな？\w8\w8\1\n\n‥‥\w8\w8いや、どうかなって言われてもな‥‥
1851,0x9DB5C,154,01,\0\s[20]ぶどう味のガムってあるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、ガム味のぶどうっていうのはどうかな？\w8\w8\1\n\n‥‥\w8\w8微妙なところやね。
1852,0x9DC00,30,01,\1\s1明るい家族計画。\0\s4‥‥
1853,0x9DC28,32,01,\1\s1明るい狂牛病対策。\0\s4‥‥
1854,0x9DC54,15,01,\0\s0‥‥\w8\w8
1855,0x9DC6C,61,01,って、建前ばっかりだよね。\w8\w8\1\s0‥‥\w8\w8そう言うなよ。
1856,0x9DCB4,6,01,マルチ
1857,0x9DCC4,6,01,セリオ
1858,0x9DCD4,12,01,が買った量産
1859,0x9DCF8,62,01,コンベンショナルメモリ不足で起動できなくなったらしいよ。\w8\w8
1860,0x9DD40,35,01,\1\s0‥‥\w8\w8意外にローテクやね。
1861,0x9DD6C,32,01,ゼロ除算で落ちたらしいよ。\w8\w8
1862,0x9DD98,33,01,\1\s0‥‥\w8\w8意外に初歩的やね。
1863,0x9DDC4,88,01,バッファオーバーフローで家の柱に延々と頭を打ち付ける動きしかしなくなったらしいよ。\w8\w8
1864,0x9DE28,54,01,バッテリーが上がって起動できなくなったらしいよ。\w8\w8
1865,0x9DE68,32,01,早くも錆び始めたらしいよ。\w8\w8
1866,0x9DE94,29,01,\1\s0‥‥\w8\w8いやな話やね。
1867,0x9DEBC,32,01,最近はフル充電してもバッテリーが
1868,0x9DEE8,30,01,分しかもたないらしいよ。\w8\w8
1869,0x9DF10,31,01,\1\s0‥‥\w8\w8メモリ効果やね。
1870,0x9DF38,46,01,理由もなく不定期に黒い煙を吐くらしいよ。\w8\w8
1871,0x9DF70,27,01,\1\s0‥‥\w8\w8不良品やね。
1872,0x9DF94,44,01,\1\s1こわれ\w8かけの\w8レディオー。\0\s4‥‥
1873,0x9DFCC,75,01,が目から牛乳を出す芸の失敗で即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1874,0x9E020,71,01,が回ってる洗濯機に落ちて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1875,0x9E070,67,01,が回転ドアに挟まれて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1876,0x9E0BC,75,01,がエレベータのドアに挟まれて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1877,0x9E110,77,01,が賞味期限切れのおにぎり食べて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1878,0x9E168,75,01,がタンスの角に小指をぶつけて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1879,0x9E1BC,81,01,が自動改札のシャッターに止められて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1880,0x9E218,65,01,が風呂場で転倒して即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1881,0x9E264,64,01,\0\s0オレンジよりオレンジ味。\w8\w8\1\s0‥‥\w8\w8また、古いな。
1882,0x9E2B0,114,01,\1\s0うにゅうのゲームQ&Aコ〜ナ〜。\w8\w8\0\s4‥‥\w8\w8\w8\w8\1\s1\n\nさて、今日の質問は？\0\n\nうるさい。マジで。
1883,0x9E32C,78,01,\0\s[20]先月から、北海道でブス発電の試験運転が始まったらしいんだけどね。\w8\w8
1884,0x9E384,77,01,\0\s0\n\n試験炉が暴走して、今現場はかなり悲惨なことになってるらしいよ。\w8\w8
1885,0x9E3DC,44,01,\1\n\n‥‥\w8\w8想像するのも恐ろしい話だな。
1886,0x9E414,38,01,\1\s1おじいちゃんを集中攻撃。\0\s4‥‥
1887,0x9E444,55,01,でもいい。\w8\w8\n\n[half]逞しく育って欲しい。\0\s4‥‥
1888,0x9E494,6,01,のない
1889,0x9E4A4,8,01,なんて、
1890,0x9E4B8,50,01,マリ姉のいないツインビーみたいなもんだよね。\w8\w8
1891,0x9E4F4,35,01,\1\s0‥‥\w8\w8いや、それはそれで。
1892,0x9E520,52,01,柔道のできないヤワラちゃんみたいなもんだよね。\w8\w8
1893,0x9E560,33,01,\1\s0‥‥\w8\w8それは、きついな。
1894,0x9E58C,44,01,新車じゃない小学生みたいなもんだよね。\w8\w8
1895,0x9E5C4,37,01,\1\s0‥‥\w8\w8そういうこと言うなよ。
1896,0x9E5F4,44,01,無毛じゃない小学生みたいなもんだよね。\w8\w8
1897,0x9E62C,52,01,Enter キーのないキーボードみたいなもんだよね。\w8\w8
1898,0x9E66C,29,01,\1\s0‥‥\w8\w8役に立たんな。
1899,0x9E694,39,01,PK のない鉄雄みたいなもんだよね。\w8\w8
1900,0x9E6C4,39,01,\1\s0‥‥\w8\w8ただのデコスケ野郎やな。
1901,0x9E6F4,68,01,\0\s7出来の悪さを「ドラクエらしさ」で片づけるなー！\1\s1落ち着けっ！
1902,0x9E744,90,01,\0\s[20]「鬱だ」\w8とか言えるうちは、別に鬱じゃないよね。\w8\w8\1\s0口で言えるようではな。
1903,0x9E7A8,100,01,がヤワラちゃんの顔から発せられる瘴気にやられて3ヶ月の重傷らしいよ。\w8\w8\1\s0‥‥\w8\w8無理もない。
1904,0x9E818,56,01,\1\s0おじいちゃん、おくちくさい。\w8\w8\0\s0よって死刑。
1905,0xA0608,94,01,って、ストラップの重さが携帯本体の重さの3倍あるらしいよ。\w8\w8\1\s0‥‥\w8\w8よくある話やね。
1906,0xA067C,21,01,\1\s1‥‥\w8\w8鍋焼き
1907,0xA069C,19,01,‥‥\w8\w8\0\s4‥‥
1908,0xA06C4,85,01,のメンバーズカードって、基本的にザラ紙らしいよ。\w8\w8\1\s0‥‥\w8\w8やる気ゼロやね。
1909,0xA0724,69,01,って、最近抜け毛がひどいらしいよ。\w8\w8\1\s0‥‥\w8\w8切ない話やね。
1910,0xA0774,83,01,って、最近髪を洗うとごっそり毛が抜けてくるらしいよ。\w8\w8\1\s0‥‥\w8\w8死ぬのか？
1911,0xA07D0,75,01,って、身分証明書が未だに保険証らしいよ。\w8\w8\1\s0‥‥\w8\w8寂しい話やね。
1912,0xA0824,77,01,って、歯を磨くと基本的に血が出るらしいよ。\w8\w8\1\s0‥‥\w8\w8寂しい話やね。
1913,0xA087C,47,01,って、目に爆弾抱えてるらしいよ。\w8\w8\1\s0‥‥
1914,0xA08B4,75,01,って、紫外線を浴びると即死するらしいよ。\w8\w8\1\s0‥‥\w8\w8また、弱いな。
1915,0xA0908,58,01,\1\s1だ\w2ん\w2ご\w83\w4兄\w4弟ー。\0\s4‥‥\w8\w8古い‥‥
1916,0xA0968,67,01,って、電子レンジで調理可能らしいよ。\w8\w8\1\s0‥‥\w8\w8意外やね。
1917,0xA09B4,81,01,って、ワシントン条約で保護されてるらしいよ。\w8\w8\1\s0‥‥\w8\w8すぐ死ぬからな。
1918,0xA0A10,89,01,って、ああ見えて本のオビはちゃんと取っておく方らしいよ。\w8\w8\1\s0‥‥\w8\w8几帳面やね。
1919,0xA0A74,93,01,って、基本的に何でもしょうゆで食べるらしいよ。\w8\w8\1\s0‥‥\w8\w8よくいるよな、そういう奴。
1920,0xA0ADC,63,01,の墓石って、アイスの棒らしいよ。\w8\w8\1\s0‥‥\w8\w8金魚かよ。
1921,0xA0B24,71,01,って、基本的にリーチはしないらしいよ。\w8\w8\1\s0‥‥\w8\w8貧乏性やね。
1922,0xA0B74,67,01,って、大体1日1回のペースで鳥のふんに当たるらしいよ。\w8\w8\1\s0‥‥
1923,0xA0BC0,85,01,って、はんだごてがなくてもはんだを溶かせるらしいよ。\w8\w8\1\s0‥‥\w8\w8化け物やね。
1924,0xA0C20,156,01,\0\s[20]来年のドラえもんの映画のタイトル、\n\n「ドラえもん\w4 もうそろそろいいんじゃないの？」\w2らしいよ。\w8\w8\1\s0‥‥\w8\w8いや、気持ちは分かるけどな。
1925,0xA0CC8,75,01,\0\s[20]‥‥\w8\w8犯人、分かっちゃったんですけど。\w8\w8\1\s0‥‥\w8\w8ん。
1926,0xA0D1C,73,01,\1\s0そうか、分かったぞ‥‥\w8\w8\n\n\s1犯人はあの人しかいない！\0\s4‥‥
1927,0xA0D70,28,01,\1\s1電気を大切に。\0\s4‥‥
1928,0xA0D98,25,01,\1\s1たばこ すう\0\s4‥‥
1929,0xA0DBC,58,01,\1\s1サイト運営のために1日1クリックお願いします。\0\s4‥‥
1930,0xA0E00,101,01,って、最近は廃品回収で生活費を稼いでるらしいよ。\w8\w8\1\s0‥‥\w8\w8あいつも逞しくなったもんやね‥‥
1931,0xA0E70,115,01,って、最近は駅のホームのガムはがしで生活費を稼いでるらしいよ。\w8\w8\1\s0‥‥\w8\w8あいつも逞しくなったもんやね‥‥
1932,0xA0EEC,81,01,って、風邪ひいても誰も見舞いに来ないらしいよ。\w8\w8\1\s0‥‥\w8\w8寂しい話やね。
1933,0xA0F48,79,01,って、回転する寿司には興味がないらしいよ。\w8\w8\1\s0‥‥\w8\w8ブルジョアやね。
1934,0xA0FA0,77,01,って、マンホールは確実に避けて歩くらしいよ。\w8\w8\1\s0‥‥\w8\w8慎重派やね。
1935,0xA0FF8,102,01,の自宅の近所にあるほか弁って、何作らせても大体冷え切ってるらしいよ。\w8\1\s0‥‥\w8\w8やる気ゼロやね。
1936,0xA1068,78,01,の自宅って、携帯のアンテナが1本も立たないらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1937,0xA10C0,67,01,って、直射日光に弱いらしいよ。\w8\w8\1\s0‥‥\w8\w8すぐ反るからな。
1938,0xA110C,112,01,\1\s1アニメじゃない！\w8\w8\0\s4でででででで。\w8\w8\1\n\nアニメじゃない！\w8\w8\0\n\nでででででで。\w8\w8\1\n\n
1939,0xA1188,45,01,\w8さー。\w8\w8\w8\w8\0\n\n‥‥\w8\w8うーん。
1940,0xA11CC,23,01,\1\s0次回、ガンダムZZ。
1941,0xA11EC,21,01,の騎士。\w8\w8\n\n\s8
1942,0xA120C,31,01,の修羅場が見れるぞー？\0\s4‥‥
1943,0xA1234,58,01,\0\s7ハッチが付いてないのに出撃するなー！\1\s1落ち着けっ！
1944,0xA1278,64,01,\0\s7無傷で船を乗っ取ろうなんて図々しいんだよ！\1\s1落ち着けっ！
1945,0xA12C4,45,01,\1\s1人生いろいろや！\w8よっしゃー！\0\s4‥‥
1946,0xA12FC,65,01,\0\s[20]バイオレンスジェネラル。\w8\w8\1\s1\n\n‥‥\w8\w8訳すな。
1947,0xA1348,53,01,って、出始め無敵らしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1948,0xA1388,25,01,\1\s1キスから\w8始まる\w8
1949,0xA13AC,38,01,\w8だっ\w4てー\w8あるよねー。\0\s4‥‥
1950,0xA13DC,80,01,\1\s0わいが肉屋でバイトしてた頃、毎日レバーを6kg買っていく婆さんがいてな。\w8\w8
1951,0xA1438,27,01,\0\s0‥‥\w8\w8うん。\w8\w8
1952,0xA145C,80,01,\1\n\nなんでそんな買い方してるんやろ、と思ったら\w4‥\w4‥\w4‥\w4‥\w8\w8\w8\w8
1953,0xA14B8,10,01,\0\n\n‥‥
1954,0xA14CC,71,01,\1\s1急に\w8家族に\w8豪華な\w8外食に\w8連れて行かれたら‥‥\0\s[20]‥‥
1955,0xA151C,49,01,\0\s7NATO をナトーって読むなー！\1\s1落ち着けっ！
1956,0xA1558,40,01,\0\s0\1\s0\0\_s空想上の仲良し集団っ！\_s
1957,0xA158C,112,01,\1\s0当サイトは移転しました。\w8\w8\0\s[20]‥‥\w8\w8\w8\1\s1\n\n1日1クリックお願いします。\0\s4\n\nなんでだよ。
1958,0xA1608,36,01,\1\s1今すぐここをクリック！\0\s4‥‥
1959,0xA1638,58,01,\0\s0生まれてごめんなさい\w8\s7パーンチ！\1\s1落ち着けっ！
1960,0xA168C,15,01,\1\s0こんにちは
1961,0xA16A4,52,01,‥‥\w8\w8\w8\w8\n\n\s1そしてさようならだ！\0\s4‥‥
1962,0xA16E4,25,01,\0\s[20]うにゅうは\w2「安
1963,0xA1708,53,01,買いの銭失い」\w2ってことわざの意味、知ってる？\w8\w8
1964,0xA1748,65,01,\1\s0んーとな‥‥\w8\w8\n\nまあ、買うな、っちゅーことやな。\w8\w8
1965,0xA1794,37,01,\0\s4\n\n‥‥\w8\w8また大ざっぱだね。
1966,0xA17C4,46,01,\0\s7連邦のうどんは化け物か！\1\s1落ち着けっ！
1967,0xA17FC,19,01,\0\s7私が一番うまく
1968,0xA1818,33,01,を操れるんだっ！\1\s1落ち着けっ！
1969,0xA1844,40,01,\0\s7ここは託児所かっ！\1\s1落ち着けっ！
1970,0xA1878,60,01,\0\s7なぜ素直にごめんなさいと言えんのだっ！\1\s1落ち着けっ！
1971,0xA18C0,42,01,\0\s7牛乳は噛んで飲めっ！\1\s1落ち着けっ！
1972,0xA18F4,52,01,\0\s7もちが入れば何でも「力」かっ！\1\s1落ち着けっ！
1973,0xA1934,51,01,\1\s1ええい！\w8\n\n連邦の牛は神戸牛かっ！\0\s4‥‥
1974,0xA197C,16,01,って、重力語では
1975,0xA1998,45,01,って言うらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1976,0xA19D0,28,01,\1\s1去来要請‥‥！\0\s4‥‥
1977,0xA1A08,35,01,から去来要請が来ています。\0\s4‥‥
1978,0xA1A34,46,01,\0\s[20]うにゅうは、「ハリー・ポッターと賢者の
1979,0xA1A6C,99,01,」\w4って本、知ってる？\w8\w8\1\s0‥‥\w8\w8いや。\w8\w8\0\s0\n\nちょっと、読んでみたいんだよね‥‥
1980,0xA1AD8,46,01,\0\s[20]うにゅうは、「ハリー・ポッターと秘密の
1981,0xA1B10,52,01,\0\s[20]うにゅうは、「ハリー・ポッターとアズガバンの
1982,0xA1B50,136,01,\0\s[20]第二部は 20:00 からの開演となります。\w8\w8\n\nなお、この時間を利用いたしまして、\w4サイン入りCD、\w4サイン入りポスターなど、\w4
1983,0xA1BE4,42,01,ちゃんグッズの販売がございます。\w8\w8\n\n
1984,0xA1C18,86,01,どれも、ライブ会場のみの限定販売となりますので、このチャンスにお買い求め下さい。\w8\w8
1985,0xA1C78,25,01,\1\s0‥‥\w8\w8なんだよ。
1986,0xA1C9C,86,01,\1\s0笑って頼朝。\w8\w8\0\s0‥‥\w8\w8\w8\w8\1\s1\n\n笑ってよりとも‥‥！\0\s4\n\n‥‥
1987,0xA1CFC,133,01,\0\s[20]ワラビーのステーキの付け合せのヤムイモに霊が見えます。\w8\w8\1\s0‥‥\w8\w8\w8\w8\0\s7\n\n気をつけてっ！\1\s1\n\n落ち着けっ！
1988,0xA1D8C,132,01,\0\s[20]うにゅうは\w2「特攻野郎∀チーム」\w2って知ってる？\w8\w8\1\s0‥‥\w8\w8\w8\w8ヒゲなんか、やっぱり。\w8\w8\0\s0\n\nたぶんね。
1989,0xA1E1C,114,01,\0\s[20]ドラクエ1の勇者って、どうしてずっと正面向いてるんだろうね‥‥\w8\w8\1\s0‥‥\w8\w8いや、そう言われてもな。
1990,0xA1E98,204,01,\0\s[20]うにゅう、最近早起きだよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nあんな時間に起きて、何やってるの？\w8\w8\1\n\nんー‥‥\w8\w8\w8\w8\nちょっと、狂牛病対策をな‥‥\w8\w8\0\n\n‥‥\w8\w8\w8\w8狂牛病対策？
1991,0xA1F70,63,01,のエロ目的での使用は固く禁止させていただきます。\w8\w8\1\s0‥‥
1992,0xA1FB8,78,01,\0\s0いたる絵のエロ目的での使用は固く禁止させていただきます。\w8\w8\1\s1‥‥！
1993,0xA2010,73,01,って、車に轢かれたくらいじゃ死なないらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1994,0xA2064,17,01,\0\s7知らない人に
1995,0xA2080,43,01,をもらっちゃいけませんっ！\1\s1落ち着けっ！
1996,0xA20B4,97,01,の夢って、全車両シルバーシートの電車を作ることらしいよ。\w8\w8\1\s0‥‥\w8\w8微妙なスケールやね。
1997,0xA2120,36,01,\1\s1フランダースの牛‥‥！\0\s4‥‥
1998,0xA2150,89,01,って、アブダクションされたことがあるらしいよ。\w8\w8\1\s1‥‥\w8\w8額に指令チップが‥‥！
1999,0xA21B4,33,01,\1\s1101匹牛大行進‥‥！\0\s4‥‥
2000,0xA21E0,36,01,\1\s1アルティメット牛‥‥！\0\s4‥‥
2001,0xA2210,115,01,って、書きたくもない読書感想文をそれらしく書き上げることについてはかなりのものらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
2002,0xA228C,8,01,「集まる
2003,0xA22AC,8,01,「売れる
2004,0xA22C0,28,01,\0\s0こないだ外歩いてたら\w4
2005,0xA22E8,68,01,\w4とかいう変な品物を売ってるお婆さんがいてね。\w8\w8\1\s0‥‥\w8\w8
2006,0xA2338,37,01,\0\s1\n\nやばそうだから、逃げてきた。
2007,0xA2368,58,01,\0\s7えっちでなければいけないと思います！\1\s1落ち着けっ！
2008,0xA23AC,75,01,の家、ついに電気が止まったらしいよ。\w8\w8\1\s0これで、残るは水だけやな‥‥
2009,0xA2400,102,01,\0\s[20]夏と言えば夏祭り、\w8\w8\n\s0インフレと言えばスーパーサイヤ人だね。\w8\w8\1\s0‥‥\w8\w8ああ。
2010,0xA2470,34,01,\1\s1死んでくれ、兄さん。\0\s4‥‥
2011,0xA249C,40,01,\1\s1欲しがりません勝つまでは。\0\s4‥‥
2012,0xA24D0,34,01,\1\s1どうすればいいんだ。\0\s4‥‥
2013,0xA24FC,108,01,\0\s[20]松屋の半券を500枚集めると、松屋グッズが当たるらしいよ。\w8\w8\1\s0‥‥\w8\w8また目覚まし時計とかか。
2014,0xA2574,94,01,\0\s[20]松屋の半券を500枚集めると、幸せになれるらしいよ。\w8\w8\1\s0‥‥\w8\w8どうなるんやろ。
2015,0xA25DC,22,01,\1\s1水爆ｦｨｺﾗ\0\s8‥‥
2016,0xA25FC,90,01,\0\s0獅子は兎を倒すにも我が子を千尋の谷に突き落とす。\w8\w8\1\s0‥‥\w8\w8突き落とすなよ。
2017,0xA2660,65,01,\0\s0タイムカプセルだと思って開けたら、\w8不発弾。\w8\w8\1\s0‥‥
2018,0xA26AC,74,01,\1\s1まだ何もないサイトですが、できれば相互リンクお願いします。\0\s4帰れ。
2019,0xA2700,172,01,\0\s[20]「フランダースの犬」\w4ってお話、あるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、\w8\n「フランダースの溝」\w4っていうのはどうかな？\w8\w8\w8\1\n\n‥‥\w8\w8溝？
2020,0xA27B8,202,01,\0\s[20]「フランダースの犬」\w4ってお話、あるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、\w8\n「フランダースの太」\w4っていうのはどうかな？\w8\w8\w8\1\n\n‥‥\w8\w8いや、どうかなって言われてもな‥‥
2021,0xA288C,93,01,\0\s[20]風邪を引いたときは、耳にネギを差すと直るらしいよ。\w8\w8\1\s0‥‥\w8\w8いや、死ぬぞ。
2022,0xA28F4,116,01,ってさ。\w8\w8\1\s0ん？\w8\w8\0\s0\n\n花火で言えば、へび花火って感じだよね。\w8\w8\1\n\n‥‥\w8\w8いや、意味がよく。
2023,0xA2974,64,01,\0\s[20]みんなシェンムーのことクソゲークソゲー言うけどさ。\w8\w8
2024,0xA29C0,23,01,\1\s0ああ。\w8\w8\w8\w8
2025,0xA29E0,38,01,\0\n\n‥‥\w8\w8まあ、クソゲーだよね。
2026,0xA2A10,20,01,\1\n\nクソゲーやな。
2027,0xA2A30,139,01,\0\s[20]「美人アナウンサー」\w4の逆って、\w8\s0やっぱり\n「不細工アナウンサー」\w4なのかな？\w8\w8\1\s0‥‥\w8\w8いや、そう言われてもな‥‥
2028,0xA2AC4,54,01,\1\s1モグモグコンボエルボースピンキック‥‥！\0\s4‥‥
2029,0xA2B04,80,01,\0\s8カスミンの OP って、なんであんな異様な雰囲気なんだろうね‥‥\w8\w8\1\s0‥‥
2030,0xA2B6C,11,01,\0\s0来週、
2031,0xA2B80,15,01,で\w4「コミック
2032,0xA2B98,76,01,」\w4っていう即売会があるらしいよ。\w8\w8\1\s0‥‥\w8\w8ジャンルは何やねん。
2033,0xA2BF0,75,01,\1\s1鯨は頭のいい動物だから、食べてはダメです。\0\s4出た。\w8\n\n馬鹿理論。
2034,0xA2C44,122,01,\0\s4ショットガンで精密射撃するのは、さすがにどうかと思うんだよね‥‥\w8\w8\1\s0‥‥\w8\w8もはやショットガンじゃないしな。
2035,0xA2CC8,170,01,\0\s[20]「野球バカ」\w4ってあるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、\w4「バカ野球」\w4っていうのはどうかな？\w8\w8\w8\1\n\n‥‥\w8\w8アストロ球団みたいな奴か。
2036,0xA2D7C,71,01,\0\s7いつまでも Kanon 本ばっかり作ってるんじゃないっ！\1\s0落ち着けっ！
2037,0xA2DCC,89,01,って、2000円札をつかまされる確率が異常に高いらしいよ。\w8\w8\1\s0‥‥\w8\w8呪われとるな。
2038,0xA2E30,60,01,\1\s1うにゅうは俺一人でいい。\w8\w8\0\s4‥‥\w8\w8木野さん？
2039,0xA2E78,100,01,\0\s[20]PC-9821って、PCエンジンで言うスーパーグラフィックス的立場だよね。\w8\w8\1\s0‥‥\w8\w8ああ。
2040,0xA2EE8,54,01,\0\s7コンベンショナルメモリ空けてー！\1\s1落ち着けっ！
2041,0xA2F28,146,01,\0\s4‥‥\w8\w8くしゃみが途中で引っ込んじゃうと、切ないよねー。\w8\w8\1\s0せやなー。\w8\w8\w8\w8\0\n\n‥‥\w8\w8っていうか、今がそうなんだけどね。
2042,0xA2FC4,201,01,\0\s[20]「はじめてのおるすばん」\w4ってゲーム、あるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、\w4「はじめての農薬散布」\w4っていうのはどうかな？\w8\w8\w8\w8\1\n\nいや、どうかなって言われてもな‥‥
2043,0xA3098,201,01,\0\s[20]「はじめてのおるすばん」\w4ってゲーム、あるよね。\w8\w8\1\s0ああ。\w8\w8\0\s0\n\nそれ系で、\w4「はじめての生物兵器」\w4っていうのはどうかな？\w8\w8\w8\w8\1\n\nいや、どうかなって言われてもな‥‥
2044,0xA316C,81,01,\0\s[20]歌丸師匠が座布団から落ちて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
2045,0xA31C8,26,01,\0\s[20]\1\s0\0今度、\w4「
2046,0xA31EC,59,01,プリンセス」\w4っていうゲームが出るらしいんだけどね。\w8\w8
2047,0xA3230,15,01,\1\s0‥‥\w8\w8
2048,0xA3248,15,01,\0\s0\n\n12人の
2049,0xA3260,36,01,が出てきて、全員発情してるらしいよ。
2050,0xA3290,16,01,\1\n\n拷問やな。
2051,0xA32AC,195,01,\0\s[20]「いるかセラピー」\w4ってあるよね。\w8\w8\1\s0ああ。\w8\w8\w8\0\s0\n\nそれ系で、\w8「なまこセラピー」\w8っていうのはどうかな？\w8\w8\w8\1\n\n‥‥\w8\w8いや、無理やろ。\w8\w8\n\nなまこは。
2052,0xA3378,43,01,\0\s[20]「いるかセラピー」\w4ってさ。\w8\w8
2053,0xA33AC,110,01,\1\s0ん？\w8\w8\w8\0\s4\n\n「いるか」\w4が日本語で\w4「セラピー」\w4が英語だから、何か馬鹿っぽいよね‥‥\w8\w8
2054,0xA3424,110,01,\1\s0\n\n‥‥\w8\w8「ワンツースリー」\w4とか数え始めたはいいが途中から日本語に変わる体育教師みたいな感じやな。
2055,0xA349C,12,01,\0\s[20]今度
2056,0xA34B4,43,01,が\w4「いるかセラピー」\w4に対抗して、\w4「
2057,0xA34E8,86,01,セラピー」\w4っていうのを始めるらしいよ。\w8\w8\1\s0‥‥\w8\w8死人が出そうな名前やな。
2058,0xA3548,38,01,\1\s1チェキチェキチェキーッ！\0\s4‥‥
2059,0xA3578,30,01,\1\s0さくらは\w4「かわいそうな
2060,0xA35A0,34,01,」\w4って話、知ってるか？\w8\w8\w8
2061,0xA35CC,15,01,\0\s0‥‥\w8\w8
2062,0xA35E4,50,01,は別に何もしなくてもかわいそうだと思うけど。\w8\w8
2063,0xA3620,30,01,\1\n\n‥‥\w8\w8そう言うなよ。
2064,0xA3648,32,01,\0\s[20]ガンタンクってさ。\w8\w8
2065,0xA3674,18,01,\1\s0ん？\w8\w8\w8
2066,0xA3690,55,01,\0\n\n‥‥\w8\w8\s0何のために作られたんだろうね。\w8\w8
2067,0xA36D0,44,01,\1\s1さくらたんのエロ画像キボンヌ。\0\s4‥‥
2068,0xA3708,134,01,\0\s0げっ\w2ちゅー\w8\w8\n\nげっ\w1ちゅ\w8げっ\w1ちゅ\w8げっ\w1ちゅ\w8\w8\n\n\s5かびー\w8をとる\w4くすー\w2りー。\1\s0訳分からへんぞ。
2069,0xA3798,96,01,\1\s1きらめきはどこ。\w8\w8\0\s[20]‥‥\w8\w8\w8\w8\1\n\nきらめきはどこっ！\0\s7\cやかましいっ！
2070,0xA3804,163,01,\0\s[20]「算数のドリル」\w8とかってあるよね。\w8\w8\1\s0ああ。\w8\w8\w8\w8\0\s0\n\nあれは、一体何がドリルなんだろうね‥‥\w8\w8\1\n\n‥‥\w8\w8穴開けられへんしな。
2071,0xA38B0,45,01,\0\s0榎さんの\w8おはよう酸ー。\w8\w8\1\s0‥‥
2072,0xA38E8,87,01,って、何でもマヨネーズで食べるらしいよ。\w8\w8\1\s0‥‥\w8\w8よくいるよな、そういう奴。
2073,0xA3948,63,01,\0\s8‥‥\w8\w8「ノーマナー行為」\w8って、何‥‥\w8\w8\1\s1‥‥
2074,0xA3990,206,01,\0\s[20]こないだ町歩いてたら、手当たり次第に他人に\w8「お前、ほんとは犬だろ？」\w8って話し掛けてる人、見ちゃったんだけど‥‥\w8\w8\1\s0‥‥\w8\w8\w8\w8\0\n\n\s8‥‥\w8\w8どうしよう。\1\n\nどうもせんでええ。
2075,0xA3A68,134,01,\0\s[20]なんでもマヨネーズつけて食べる人って、\w8\w8\w8\w8\s0マヨラーっていうか、ただのダメなだけだよね‥‥\w8\w8\1\s0‥‥\w8\w8ああ。
2076,0xA3AF8,176,01,\0\s[20]あー、盛況な掲示板だなぁ。\w8\w8\n\n\s0と思ったら、書き込んでる人の名前の欄が、全部管理人本人。\w8\w8\n\nどう、これ。\w8\w8\1\s0‥‥\w8\w8いや、どうって言われてもな‥‥
2077,0xA3BB4,124,01,\0\s0n時n分ごろ地震がありました。\w8\w8\n\n各地の震度は以下の通りです。\w8\w8\w8\w8\n\n震度8 都立産業貿易センター\1\s1‥‥！
2078,0xA3C3C,134,01,\0\s0こないだ、さくらやでときメモ3が 1980円で売られてるのを見ちゃったんだけど‥‥\w8\w8\w8\w8\1\s0‥‥\w8\w8実話はやめんかい、実話は。
2079,0xA3CCC,73,01,って、生きたまま腸に届くらしいよ。\w8\w8\1\s0‥‥\w8\w8届かれても困るわ。
2080,0xA3D20,91,01,\0\s0時々ユーザさんに\w8\w8\s7この腐れヲタク！\w8\w8\s0とか言うゴーストがいるけどさ。\w8\w8
2081,0xA3D84,17,01,\1\s0ああ。\w8\w8
2082,0xA3DA0,128,01,\0\s0\n\nせっかく使ってくれてるユーザさんに\w8\w8\s7この腐れヲタク野郎が！\w8\w8\s0とか言っちゃ、ダメだと思うんだよね。\w8\w8\w8
2083,0xA3E2C,43,01,\1\s0\n\n‥‥\w8\w8ああ、ダメやろな。\w8\w8
2084,0xA3E60,41,01,\0\s0\n\nだよね‥‥\w8\w8\w8\w8\w8\w8\n\n
