Region,Offset,Outer,Inner,KeyLen,Text
1,0xA6F4C,34,2,16,搅拌脑浆
1,0xAAA08,38,2,22,搅拌脑浆的想法
1,0xAAA40,54,2,36,和都营大江户线与哆啦A梦一样没关系
1,0xAAA84,34,2,18,箱根雕刻之森美术馆
1,0xAAAB8,46,2,28,奇装异服是丑女的借口
1,0xAAAF4,26,2,10,浓郁粘稠
1,0xAAB1C,46,2,28,和金田一少年的推理一样不自然
1,0xAAB58,30,2,12,肉之花正
1,0xAAB84,50,2,32,和Gamers的咖啡厅一样没干劲
1,0xAABC4,98,2,82,靠电波少年的特殊生活一时有人气但根本没什么才艺所以火不起来的艺人
1,0xAAC34,106,2,88,靠电波少年的特殊生活一时有人气但根本没什么才艺所以火不起来的艺人的想法
1,0xAE7BC,139,2,120,对搞笑节目的段子评论「品格」「考虑」，不清楚在逗笑别人方面有什么能力的富士电视台董事
1,0xAE854,90,2,72,在报纸读者投稿栏里装作批判社会其实没什么长处老人
1,0xAE8C0,26,2,10,盲牌完美
1,0xAE8E8,30,2,12,如同儿戏
1,0xAE914,34,2,18,魔卡少女棒
1,0xAE944,46,1,28,"樱,知世,魔卡少女"
1,0xAE970,62,2,45,试图用假处分命令对抗2ch的日本生命
1,0xAE9BC,30,1,12,如同儿戏
1,0xAE9D8,50,2,35,和AIR中说的佳乃一样没人气
1,0xAEA18,26,2,8,透写台
1,0xAEA40,54,2,36,有干劲但是实力跟不上
1,0xAEA84,22,2,4,珍味
1,0xAEAA8,26,2,8,跑题
1,0xB265C,27,2,10,猿岩石以下
1,0xB2684,26,2,10,麻理姐以下
1,0xB26AC,26,2,10,希望之岛
1,0xB26D4,30,1,14,不是闹着玩的
1,0xB26F0,30,2,14,不是闹着玩的
1,0xB271C,26,1,10,希望之岛
1,0xB2734,26,2,10,克隆牛
1,0xB2760,38,2,20,Dynamic Daikuma
1,0xB2794,34,2,16,瓶子攻击者
1,0xB27CC,34,2,16,恩格尔系数高
1,0xB27FC,38,2,22,妹妹公主级画功
1,0xB2830,46,2,30,和妹妹公主动画一样没干劲
1,0xB286C,26,2,10,社会底层
1,0xB64A0,30,2,12,柏青哥贵族
1,0xB64CC,34,2,16,感觉会被警察盘问
1,0xB64FC,34,2,16,像钢坦克
1,0xB652C,46,2,28,禁止逆向工程
1,0xB6568,42,2,24,逆向工程
1,0xB65A4,90,2,74,和史蒂文·西格尔饰演的沉默系列的男主的设定一样扯
1,0xB660C,26,2,8,高速大巴
1,0xB6634,34,2,18,违反华盛顿公约
1,0xB6664,38,2,20,可用微波炉加热
1,0xB6698,34,2,18,纸粘土做的花瓶
1,0xBA354,55,2,38,和金八老师的说教一样没有说服力
1,0xBA398,30,2,14,感觉怕紫外线
1,0xBA3C4,50,2,32,和释由美子的CD一样听不下去
1,0xBA404,26,2,8,核心构想
1,0xBA42C,42,2,26,和御茶水博士一样鼻子大
1,0xBA464,26,2,8,同族嫌恶
1,0xBA48C,30,2,12,搞错了什么
1,0xBA4B8,30,1,12,国府田麻理子
1,0xBA4D4,30,2,14,拖欠公共费用
1,0xBA500,34,2,18,像鱼死掉一样的眼睛
1,0xBA530,22,1,6,琉璃子
1,0xBA544,26,2,10,眼神空洞
1,0xBA56C,30,1,12,国府田麻理子
1,0xBA588,34,2,16,咳嗽也是一个人
1,0xBE2C4,39,2,22,铲站台上的口香糖
1,0xBE2F8,38,2,22,和武富士的CM一样没意义
1,0xBE32C,30,2,12,里亚斯式海岸
1,0xBE358,54,2,36,早安我的妈妈一番星君Great
1,0xBE39C,42,2,26,对回转寿司没兴趣
1,0xBE3D4,26,2,8,逆重启
1,0xBE400,30,2,14,大概一辈子单身
1,0xBE42C,58,2,40,快变成动物专家的大谷育江
1,0xBE474,46,2,28,平假名名字的少女漫画杂志
1,0xBE4B0,34,2,18,死了也没人收尸
1,0xBE4E0,26,2,10,去除锯齿
1,0xC2294,54,2,36,怎么看都不行却还硬要插入
1,0xC22C8,34,2,17,=放进拿出
1,0xC22E8,30,2,14,坡道起步失败
1,0xC2314,38,2,20,被电车门夹住
1,0xC2348,34,2,16,更新定期票失败
1,0xC2378,42,2,26,折叠伞折叠失败
1,0xC23B0,46,2,30,什么都不变什么都不加的态度
1,0xC23EC,50,2,32,练习画出普通米和糯米区别
1,0xC242C,26,2,10,产业废弃物
1,0xC2458,74,2,58,期待买来的黄书结果没那么色的绝望感
1,0xC24B4,46,2,30,说那种话的人我讨厌的态度
1,0xC62FC,27,2,10,金属球棒
1,0xC6324,70,2,52,因为靠近车站就看不到经营努力的饭馆态度
1,0xC6378,34,2,18,肥后顽固的想法
1,0xC63AC,42,2,26,在超市换价格标签
1,0xC63E4,38,2,22,色异回异次的想法
1,0xC641C,46,2,30,魔界村的第一个红飞魔
1,0xC6458,54,2,38,你干的是什么事啊山冈先生的想法
1,0xC64A0,42,2,24,舔布丁盖子背面
1,0xC64D8,46,2,28,舔酸奶盖子背面
1,0xC6514,38,2,22,有一股垃圾堆的臭味
1,0xC6548,38,2,20,反正只是被养着而已
1,0xCA408,39,2,22,忘记洗而硬住的小毛笔
1,0xCA43C,26,2,8,病了
1,0xCA464,30,1,12,国府田麻理子
1,0xCA480,66,2,50,像中学生校内广播一样的动画声优广播节目
1,0xCA4D4,34,2,16,清教徒革命
1,0xCA504,34,2,16,革命世界的力量
1,0xCA538,62,2,45,靠放任垃圾邮件赚一栋楼钱的NTT
1,0xCA584,22,1,6,黑社会
1,0xCA598,50,2,34,通过i菜单榨取流量费的NTT
1,0xCA5D8,22,1,6,黑社会
1,0xCA5EC,34,2,18,最终答案
1,0xCA61C,34,2,18,和木林一样妄想癖
1,0xCA64C,62,2,46,一把年纪了还只会说小学生级别的妄言的木林
1,0xCA698,46,2,30,勿忘珍珠港的想法
1,0xCE5E4,54,2,36,丑到周围的东西瞬间腐烂
1,0xCE62C,38,2,21,全长ISA卡
1,0xCE660,38,2,20,和Spelunker一样弱
1,0xCE694,42,2,24,和Spelunker一样虚弱体质
1,0xCE6CC,54,2,36,按着复位键的同时关机
1,0xCE710,34,2,16,吃或被吃
1,0xCE740,42,2,26,100日元2个币的机台
1,0xCE778,106,2,90,通过主张最终幻想是垃圾游戏来误以为自己眼光犀利的小角色
1,0xCE7F4,94,2,78,误以为主张最终幻想是垃圾游戏就代表自己眼光犀利
1,0xCE860,22,2,6,处女膜
1,0xD2810,51,2,34,猪熊柔脸上散发的瘴气
1,0xD2850,82,2,66,以为说点怪英语就能变得有趣的石松葛兹
1,0xD28B0,42,2,24,没干劲也有个度
1,0xD28E8,26,2,10,鸣沙海岸
1,0xD2910,90,2,72,在弄丢PSO数据方面无人能及的东京Metallic通信
1,0xD2978,30,2,14,怕直射日光
1,0xD29A4,22,2,6,不细工
1,0xD29C8,30,2,12,太丑了
1,0xD29F4,38,2,20,装悲剧女主角
1,0xD2A28,26,2,8,海饭
1,0xD2A50,26,2,8,山饭
1,0xD6A84,43,2,24,美好的宇宙船地球号的想法
1,0xD6AC0,30,2,14,破坏臭氧层
1,0xD6AEC,30,2,14,能看到死兆星
1,0xD6B18,38,2,21,和STN液晶一样反应慢
1,0xD6B4C,42,2,26,以为哭了就能解决
1,0xD6B84,46,2,28,在下行扶梯上往上跑
1,0xD6BC0,26,2,10,温州蜜橘
1,0xD6BE8,26,2,8,构思包袱
1,0xD6C10,126,2,110,随便约稿结果收到了超乎想象的差稿子但因为自己约的跪着也要登出来的同人志
1,0xD6C9C,26,2,8,烦人
1,0xD6CC4,30,2,14,Combat越前
1,0xDAD7C,34,2,18,在数据中心冻死
1,0xDADAC,54,2,36,用力盖章的冲击导致骨折
1,0xDADF0,58,2,42,想参加没被邀请的酒会的蠢货
1,0xDAE40,26,2,8,平日半额
1,0xDAE68,26,2,8,休日倍额
1,0xDAE90,54,2,38,作为征服世界的第一步袭击幼儿园巴士
1,0xDAED4,30,2,14,10周被砍
1,0xDAF00,46,2,30,如疾风般10周被砍
1,0xDAF3C,58,2,42,饿狼传说中理查德·迈耶的立场
1,0xDAF84,54,2,36,每次被连招打到就猛踹机器
1,0xDF0D4,51,2,35,开场倒地后再也站不起来死掉
1,0xDF114,54,2,36,闲着没事给电视台发投诉的老人
1,0xDF15C,50,2,34,只要自己的孙子得救就好的老人
1,0xDF1A0,86,2,70,因为太高兴第一个孙子而多管闲事被儿子夫妇嫌弃的老人
1,0xDF208,70,2,52,靠吃军粮治愈枪伤的Solid Snake
1,0xDF25C,30,2,14,河豚厨师证
1,0xDF28C,30,2,14,中小企业诊断师
1,0xDF2BC,30,2,12,锅炉技师
1,0xDF2EC,90,2,74,话虽这么说但我是外行所以请连屁眼都给我擦干净的态度
1,0xDF354,50,2,34,只能说是福笑失败的脸
1,0xDF398,30,2,12,登别Karurusu
1,0xE3554,39,2,20,世界贸易中心大楼
1,0xE3588,54,2,36,不知为何现在才玩Virtual Boy的哥哥
1,0xE35CC,46,2,30,可信度相当于稻川淳二的恐怖经历
1,0xE3608,42,2,24,把杠铃片混进竹轮里
1,0xE3640,50,2,34,把杠铃片混进竹轮里的服部老爸
1,0xE3680,50,2,32,左右眼罩位置变化的沙加特
1,0xE36C0,62,2,44,明明是警察一碰到犯人就会即死的小蜜蜂
1,0xE370C,26,2,8,胡子滨村
1,0xE3734,34,2,18,看封面买了之后后悔
1,0xE3764,26,2,10,健康Econa
1,0xE378C,50,2,32,金券市场中图书卡的立场
1,0xE37BC,90,2,75,把网上捡来的图加滤镜当社团刊头盗用的态度
1,0xE3814,78,2,60,Tab顺序一团糟用键盘无法正常操作的软件
1,0xE3874,30,2,14,黑胡子危机一发
1,0xE38A0,50,2,34,点韭菜炒肝不要韭菜的男人
1,0xE38E0,26,2,10,超大外刈
1,0xE3908,46,2,31,G高达中巴尔坎的立场
1,0xE79D8,34,2,17,坏掉的硬盘
1,0xE7A08,42,2,24,放冰箱会变硬
1,0xE7A40,30,2,12,和风品酒师
1,0xE7A70,62,2,46,没录上周刊故事乐园而大怒的姐姐
1,0xE7AC0,42,2,25,头文字D中中里的立场
1,0xE7AF8,34,2,18,其实是女版哆啦A梦
1,0xE7B28,50,2,32,宇宙空间中钢坦克的立场
1,0xE7B68,46,2,29,把「RPG」注册商标的万代
1,0xE7BA4,30,2,14,石斛兰
1,0xE7BD0,42,2,26,高达中吉姆般的存在
1,0xEBE98,39,2,21,连续两周播总集篇
1,0xEBECC,46,2,31,就跟连续两周播总集篇一样
1,0xEBF08,50,2,34,像去那美克星的悟空一样的状态
1,0xEBF48,42,2,24,像卡缪老爹一样的家伙
1,0xEBF84,86,2,69,把网上捡来的好看图片加滤镜盗用为社团刊头
2,0x0,67,2,51,运行了3年、从被啃过的耳朵附近开始生锈的哆啦A梦
2,0x54,54,2,36,读取坏道时那种特有的声音
2,0x98,70,2,52,为了稀有道具日复一日虐杀杂鱼的男人
2,0xF0,130,2,112,为了稀有道具日复一日虐杀杂鱼、终于拿到稀有但总觉得被周围人疏远的男人
2,0x184,82,2,64,断言软件卖不好是因为用户没眼光的饭野贤治
2,0x1E4,42,1,26,不懂得反省自己
2,0x20C,30,2,13,打扮3小时
2,0x23C,66,2,48,怎么看他都只能说是劲敌或尼莫一样的人物
2,0x290,30,2,12,半偏移攻击
2,0x2C0,58,2,40,不保存原稿直接合并图层覆盖
2,0x308,78,2,60,跟不保存原稿直接合并图层覆盖时一样悲伤
2,0x364,34,2,16,吉翁残党狩猎
2,0x4720,26,2,10,吉翁公国
2,0x4748,62,2,46,在1999年之前靠诺查丹玛斯吃饭的家伙
2,0x4798,42,2,24,什么都注册商标的科乐美
2,0x47D0,50,2,32,逮着什么就注册什么的科乐美
2,0x4810,86,2,70,明明和高达毫无关系却把「白色基地」注册商标的科乐美
2,0x4874,86,2,68,以「为了正确进行权利保护」为由试图逮着什么就独占什么的科乐美
2,0x48D8,250,2,232,掌握棒球游戏制作全部权限后嘴上说「权利只是为保护而取得、会向各公司提供分许可」同时对「不配合的企业不给分许可」搞双重标准、归根结底是舔我屁股就对了这种想法的科乐美
2,0x49E0,30,2,14,海辛机关
2,0x4A0C,34,2,16,伊斯卡里奥机关
2,0x4A3C,30,2,14,NASA开发的
2,0x8E74,27,2,10,没中的马票
2,0x8E9C,82,2,66,搞不清是爱拯救地球还是单纯综艺的24小时电视
2,0x8EFC,26,2,8,Hotopu
2,0x8F24,34,2,16,脑子笨的体育老师
2,0x8F58,58,2,40,把学生错当成部下的体育老师
2,0x8FA4,78,2,60,以为大声吼就能解决一切的体育老师
2,0x9008,34,2,16,罗姆菲拉财团
2,0x9038,42,2,24,因缺氧坏掉的老爸
2,0x9074,66,2,50,对夜市炒面怒吼「难吃」的海原雄山
2,0x90C4,34,2,16,人工新人类
2,0x90F8,70,2,52,只当了一天署长就不明不白被传被捕的高桥名人
2,0xD5D8,91,2,74,明明只是个销售却被捧成名人名人结果在公司待不下去的高桥名人
2,0xD640,62,2,46,听到优美的歌就会被鼓舞那么丑
2,0xD68C,62,2,46,奶奶带来的完全不想要的玩具
2,0xD6D8,58,2,42,奶奶给的完全不好吃的廉价零食
2,0xD720,26,2,10,盐腌房产
2,0xD74C,26,2,10,偷零钱
2,0xD774,34,2,18,Hyper Neo Geo 64
2,0xD7A4,46,2,28,跟Hyper Neo Geo 64一样脑子笨
2,0xD7E0,34,2,18,跟Neo Geo CD一样慢
2,0xD810,50,2,32,跟Neo Geo CD的猴子一样不愉快
2,0xD850,46,2,30,同一件事说个没完的老人
2,0x11D9C,22,2,7,B型肝炎
2,0x11DC0,46,2,28,对他人燃起异常敌意的丑女
2,0x11E00,26,2,11,没有Z轴的画
2,0x11E28,38,2,20,驱猫塑料瓶
2,0x11E5C,34,2,18,投一枚硬币
2,0x11E90,30,2,12,游戏结束
2,0x11EBC,34,2,18,幻想中的好朋友团体
2,0x11EF8,38,2,20,不会作曲却写词
2,0x11F2C,42,2,26,不会作曲却写词的男人
2,0x11F68,74,2,58,跟Family BASIC的备份开关位置一样蠢
2,0x1654C,35,2,18,滚动开关
2,0x1657C,30,2,14,无名的超级战士
2,0x165AC,42,2,24,磁盘驱动器的皮带
2,0x16610,46,2,28,咬苹果就会流鼻血的老爸
2,0x1664C,26,2,8,隐藏金山
2,0x16674,26,2,8,神之一手
2,0x166A0,90,2,74,塞满了会员卡积分卡等无关紧要卡片的中学生的钱包
2,0x16708,26,2,8,退稿明信片
2,0x16730,30,2,12,退稿明信片山
2,0x1675C,30,2,14,伪姆明方式
2,0x1AD94,51,2,35,跟飞行的高达B部件一样傻
2,0x1ADD4,30,2,12,阿克西斯舰队
2,0x1AE04,58,2,42,用一根手指键盘滴答打字的大蠢蛋
2,0x1AE50,86,2,70,用三根手指打字还以为「自己够快了」的大蠢蛋
2,0x1AEB8,30,2,12,Dayomon星人
2,0x1AEE8,50,2,34,以为用Dayomon腔说话就行了
2,0x1AF28,42,2,26,用坦克碾死学生的人民军
2,0x1AF64,50,2,33,打开闲置两个月的冰箱的勇气
2,0x1AFA4,30,2,12,威廉二世胡
2,0x1AFD4,118,2,102,因为时间自由导致网游玩时间分配失控、除了「困了」以外找不到停手时机的男人
2,0x1B05C,54,2,36,除了吃饭睡觉整天玩网游的男人
2,0x1F730,54,2,38,放着不管就会一整天玩网游的男人
2,0x1F778,30,2,14,被偷的坐垫
2,0x1F7A4,90,2,72,菜单上「果汁」写成「果什」的老太太经营的大阪烧店
2,0x1F80C,30,2,14,面包的士
2,0x1F838,26,2,10,错觉画风
2,0x1F860,38,2,20,拼命哥伦布
2,0x1F89C,26,1,8,大蠢蛋
2,0x1F8B4,38,2,20,旋转式的寿司
2,0x1F8E8,82,2,64,栖息在黄游卖场、外貌已经只能用暴力来形容的大死胖子
2,0x1F94C,38,2,20,主观臆断严重的丑女
2,0x1F984,42,2,26,跟提坦斯一样讨厌的军队
2,0x24248,35,2,18,不可原谅的Reflection
2,0x2427C,34,2,18,跟牛丼店一样通缩
2,0x242AC,42,2,26,跟汉堡店一样通缩
2,0x242E4,34,2,16,跟YahooBB一样随便
2,0x24314,30,2,14,跟YahooBB一样粗糙
2,0x24340,38,2,20,跟YahooBB一样不负责任
2,0x24374,42,2,26,跟YahooBB一样员工素质差
2,0x243AC,50,2,32,什么时候打电话都打不通的YahooBB
2,0x243F0,70,2,54,对所有问题从不给出正经回应的YahooBB
2,0x24448,46,2,30,员工完全没有干劲的YahooBB
2,0x24488,26,2,8,黑板擦
2,0x28404,27,2,10,自以为是的存款
2,0x28430,78,2,60,只能说是那种半吊子人格中常见的废稿级别的段子
2,0x28490,34,2,18,给ADSL猫一拳
2,0x284C0,134,2,118,反正不可能完美移植、于是以改编为名篡改来勉强凑合游戏逻辑的红白机街机移植
2,0x28554,82,2,64,因山冈士郎暴走导致成毛被迫撤下微软广告的小学馆
2,0x285B4,34,2,18,出版界愚蠢的Mac用户
2,0x285E8,54,2,38,连Mac者都被吓退的山冈士郎59卷原稿
2,0x28630,30,2,12,涡轮滤汤
2,0x28664,62,2,46,伪同人作家常见的羞耻笔名
2,0x286B4,38,2,20,我设计的超人
2,0x286EC,50,2,32,往交配中的狗踢一脚的丑女
2,0x2CEBC,43,2,26,跟小林卡兹一样是大蠢蛋
2,0x2CEF4,42,2,26,跟小林卡兹一样没用
2,0x2CF2C,42,2,24,跟小林卡兹一样烦人
2,0x2CF64,42,2,26,跟小林卡兹一样笑不出来
2,0x2CF9C,42,2,24,跟小林卡兹一样不妙
2,0x2CFD4,42,2,26,跟小林卡兹一样脑子笨
2,0x2D00C,38,2,22,跟小林卡兹一样冷场
2,0x2D040,46,2,28,跟小林卡兹一样完蛋了
2,0x2D07C,54,2,38,跟小福互动时明显摆出厌烦表情的药丸
2,0x2D0C0,58,2,43,跟魔神Z的火箭飞拳一样容易弄丢
2,0x2D108,66,2,48,自以为是听众大哥的主持人
2,0x31968,62,2,44,一开始就突然从国王面前的勇者斗恶龙式开场
2,0x319B4,34,2,18,SMAP的稻垣成员
2,0x319E8,58,2,42,试图参加没被邀请的二轮的蠢货
2,0x31A38,62,2,46,不在航母上着陆就通关邦格林海湾的会
2,0x31A84,58,2,40,朝出租车司机踢一脚的松平定知主播
2,0x31ACC,54,2,38,向工作人员扔铅笔的松平定知主播
2,0x31B10,46,2,30,歌还行但脸还是算了吧那种丑女
2,0x31B50,26,2,8,去留请求
2,0x31B84,38,2,20,丹下樱自慰声线
2,0x31BBC,34,2,18,钦酱家族
2,0x364FC,35,2,18,黑板擦清洁器
2,0x3652C,38,2,20,跟XEXEX一样画面不妙
2,0x36560,26,2,8,无证医生
2,0x3658C,106,2,88,跟多次想让主角换人但最后悟空还是主角的后期龙珠一样悲伤
2,0x36604,34,2,16,人造奥利哈康
2,0x36634,46,2,30,不愿牺牲胜利为止那种想法
2,0x36674,26,2,10,空头支票
2,0x3669C,22,2,6,乳头
2,0x366C0,22,2,6,超老师
2,0x366E8,58,2,42,恐怖大王没来的时候后藤勉的借口
2,0x36730,70,2,52,跟恐怖大王没来的时候后藤勉的借口一样恶心
2,0x3B138,82,2,64,不管画什么最后都会变成战斗题材的周刊少年Jump的空气
2,0x3B198,70,2,55,跟用JavaScript在状态栏跑字的网站一样烦人
2,0x3B1EC,58,2,43,用JavaScript在状态栏跑字的网站
2,0x3B234,74,2,59,用JavaScript得意洋洋告诉访问者浏览器名的网站
2,0x3B28C,90,2,75,跟用JavaScript得意洋洋告诉访问者浏览器名的网站一样冷
2,0x3B2F4,30,2,14,高桥Racing
2,0x3B388,38,2,22,ZZ中的亚赞式立场
2,0x3FDC8,51,2,34,拿母子手册代替警察证的男人
2,0x3FE08,26,2,8,幻想口香糖
2,0x3FE34,42,2,24,跟银狼怪奇档案一样蠢
2,0x3FE6C,34,2,16,银狼怪奇档案
2,0x3FE9C,30,2,12,风云武藏城
2,0x3FECC,62,2,45,PC Engine中的SuperGrafx式立场
2,0x3FF18,58,2,40,在天声人语附近常见的热爱高跷老人
2,0x3FF60,42,2,26,跟恋爱物语一样是垃圾游戏
2,0x3FF98,34,2,16,跟远东审判一样随便
2,0x3FFC8,26,2,10,G3 Mild
2,0x3FFF0,50,2,32,跟G3 Mild一样命名水平差
2,0x44ABC,43,2,26,网络字节序
2,0x44AF4,34,2,18,大端序
2,0x44B24,34,2,18,小端序
2,0x44B54,38,2,20,垃圾回收
2,0x44B88,42,2,24,暴力破解攻击
2,0x44BC4,30,2,15,Registerd内存
2,0x44BF0,38,2,23,徒手写超长SQL语句
2,0x44C24,26,2,11,跟JVM一样慢
2,0x44C4C,38,2,20,机械键盘
2,0x44C80,34,2,16,快速傅里叶变换
2,0x44CB0,30,2,14,腔棘鱼书
2,0x497E8,26,2,10,猛犸书
2,0x49810,66,2,50,像潜龙谍影里醉鬼说教一样的过场
2,0x49860,38,2,22,对战用卡拉萨瓦的男人
2,0x49894,34,2,16,跟金城武一样棒读
2,0x498C4,30,2,12,丑女的虎牙
2,0x498F0,42,2,26,拉比安罗斯（补给舰）
2,0x49928,26,2,8,小姆塞
2,0x49950,22,2,6,备长炭
2,0x49974,26,2,10,炭火烤鸡串
2,0x4999C,38,2,22,代步的Wonder Menu
2,0x4E55C,75,2,56,像是把官僚作风和志愿服务的缺点拼凑在一起的样子
2,0x4E5B4,26,2,8,炭火烧烤
2,0x4E5DC,58,2,42,跟高桥名人 vs 毛利名人一样是黑幕比赛
2,0x4E624,50,2,32,高桥名人的同步冒险岛
2,0x4E664,34,2,16,Henyamundo星人
2,0x4E698,38,2,20,库库尔斯·多安的岛
2,0x4E6D0,38,2,22,把亏本本子挂雅虎拍卖
2,0x4E704,34,2,18,超挂衣架
2,0x4E734,30,2,12,半实体形成机
2,0x4E788,70,2,54,因事务所方针被推向莫名其妙方向的声优
2,0x533E8,67,2,48,共享版一出稀有度就上升的免费软件
2,0x53438,46,2,28,演艺圈中华原朋美式的立场
2,0x53474,22,2,6,拘留所
